step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update
24832,0.0,500.0,1.0,-0.01389862666837871,0.00028110184211982414,3.196786731481552,0.015405756188556552,0.0869140625,11.305283069610596,2196.4952002617415,97.0
25088,0.0,0.0,0.0,-0.015369636239483953,0.00024011913274080143,3.1180861741304398,0.01012419699691236,0.0810546875,11.42128586769104,2196.600303208404,98.0
25344,0.0,500.0,1.0,-0.020963106537237763,0.0001568508951095282,3.205489546060562,0.0019524265080690384,0.0712890625,11.537941932678223,2196.578917442781,99.0
25600,0.0,0.0,0.0,-0.017736213630996644,6.944312235646066e-05,2.674854099750519,0.004204220604151487,0.169921875,11.657711029052734,2195.9713992053007,100.0
25856,0.0,0.0,0.0,-0.013150124810636044,0.0001245806242877734,3.087522253394127,0.0070613708812743425,0.0673828125,12.139779090881348,2129.8575374754087,101.0
26112,0.0,500.0,1.0,-0.018081048969179392,0.00015456909659405937,3.270131230354309,0.01137726241722703,0.1044921875,12.250103950500488,2131.5737487217953,102.0
26368,0.0,0.0,0.0,-0.01767488825134933,0.0001106576673919335,3.075319617986679,0.014830554369837046,0.166015625,12.366180181503296,2132.2671684373413,103.0
26624,0.0,500.0,1.0,-0.015954039292410016,8.98426962976373e-05,2.9804047644138336,0.012084112269803882,0.171875,12.479321002960205,2133.4494075186103,104.0
26880,0.0,0.0,0.0,-0.022018269053660333,8.855363626025792e-05,3.168428599834442,0.030575742246583104,0.2001953125,12.590810060501099,2134.8904376157516,105.0
27136,0.0,500.0,1.0,-0.024007750093005598,0.00012517386130639352,3.035675421357155,0.015158904017880559,0.1005859375,12.706936120986938,2135.5265928489116,106.0
27392,0.0,0.0,0.0,-0.010744570987299085,0.00025756294508028077,3.43627467751503,0.009430184960365295,0.033203125,12.822755098342896,2136.20238317894,107.0
27648,0.0,500.0,1.0,-0.021586478571407497,0.00020023011529701762,3.308483198285103,0.010876963147893548,0.1884765625,12.934292078018188,2137.5735009871732,108.0
27904,0.0,0.0,0.0,-0.011833815020509064,9.170496286969865e-05,3.296262174844742,-0.003955716732889414,0.0654296875,13.04474401473999,2139.099086074031,109.0
28160,1.0,500.0,1.0,-0.018021797062829137,0.011569866008358076,3.422481596469879,0.014917819295078516,0.1123046875,13.159578800201416,2139.8861185107985,110.0
28416,0.0,0.0,0.0,-0.01994361903052777,0.0006252260682231281,3.331708624958992,0.011704202741384506,0.1611328125,13.272560834884644,2140.958354119081,111.0
28672,0.0,500.0,1.0,-0.016638627741485834,0.0006405914427887183,3.185346841812134,0.02537568472325802,0.142578125,13.38618016242981,2141.9105115940383,112.0
28928,0.0,0.0,0.0,-0.0157825963688083,0.0004247969282005215,3.108778268098831,0.006007488816976547,0.1240234375,13.49891209602356,2142.9875084912555,113.0
29184,0.0,500.0,1.0,-0.027345586800947785,0.00036409574477147544,3.3172627687454224,-0.003414842765778303,0.23828125,13.613914012908936,2143.689167738775,114.0
29440,0.0,0.0,0.0,-0.013518380234017968,0.00019751437685044948,2.9715202152729034,0.009501148480921984,0.166015625,13.729444026947021,2144.2965893023484,115.0
29696,0.0,500.0,1.0,-0.01572484732605517,0.00025237434238079004,2.7585715651512146,0.01020714989863336,0.1572265625,13.838197946548462,2145.9441550629654,116.0
29952,0.0,0.0,0.0,-0.009003374841995537,0.00011879946055159962,2.6090920716524124,-0.002797248074784875,0.044921875,13.945189237594604,2147.837472097754,117.0
30208,0.0,500.0,1.0,-0.02262671457719989,0.0002593506706034532,3.1286265552043915,0.003785081207752228,0.15234375,14.054339170455933,2149.371780033684,118.0
30464,0.0,0.0,0.0,-0.019396497053094208,0.0001849938612394908,3.196892276406288,0.0016838572919368744,0.1123046875,14.161452054977417,2151.191832711295,119.0
30720,0.0,500.0,1.0,-0.014505500381346792,0.00022819044079369633,2.9398046880960464,0.023569238372147083,0.1728515625,14.275688886642456,2151.9101630706054,120.0
30976,0.0,0.0,0.0,-0.01106169237755239,0.00035221617872593924,2.410488396883011,0.008855300024151802,0.1064453125,14.396113872528076,2151.6917880950577,121.0
31232,0.0,500.0,1.0,-0.016008605249226093,0.00035174889399058884,2.7045799642801285,0.0037330545019358397,0.109375,14.507909059524536,2152.7568081560307,122.0
31488,0.0,0.0,0.0,-0.012407152447849512,0.0001189755689665617,3.135611891746521,-0.00032916152849793434,0.0732421875,14.61813497543335,2154.0367531779852,123.0
31744,0.0,500.0,1.0,-0.028915387927554548,0.00013173371507946285,3.1906279027462006,0.016432976350188255,0.208984375,14.732794046401978,2154.6490027634964,124.0
32000,0.0,0.0,0.0,-0.023273452417925,7.516598111578787e-05,3.231618821620941,0.00812002387829125,0.2197265625,14.847378969192505,2155.2625595667923,125.0
32256,0.0,0.0,0.0,-0.013272679876536131,0.00011961880090893828,2.9073058664798737,0.006102199200540781,0.0546875,15.381240129470825,2097.1000861105294,126.0
32512,0.0,500.0,1.0,-0.024124248418956995,0.00012858718810093706,2.8700698763132095,0.01750039728358388,0.2099609375,15.501552820205688,2097.3382716615224,127.0
32768,0.0,0.0,0.0,-0.014124490437097847,0.0001026075419758854,3.0400142520666122,0.011744815157726407,0.1279296875,15.616946935653687,2098.2334213603713,128.0
33024,0.0,500.0,1.0,-0.019641324412077665,9.894059758153162e-05,2.9985491037368774,0.014979691011831164,0.1396484375,15.732421875,2099.1046554934824,129.0
33280,0.0,0.0,0.0,-0.02137856325134635,0.00012450516305761994,3.3101741075515747,0.0036444449797272682,0.123046875,15.850899934768677,2099.565333006796,130.0
33536,0.0,500.0,1.0,-0.02952450019074604,0.00010837400850505219,3.372444584965706,0.026498638559132814,0.2099609375,15.966861009597778,2100.3502178569292,131.0
33792,0.0,0.0,0.0,-0.01227611443027854,0.015391233959235251,3.2698244899511337,0.0013153699692338705,0.08984375,16.08370614051819,2101.008294031868,132.0
34048,1.0,500.0,1.0,-0.012726485030725598,0.001879715004179161,3.225581645965576,-0.007394797168672085,0.1845703125,16.20137095451355,2101.5505475179893,133.0
34304,0.0,0.0,0.0,-0.025443193328101188,0.0003273130664638302,3.2586247473955154,0.025005765724927187,0.193359375,16.31753396987915,2102.2784486505384,134.0
34560,1.0,500.0,1.0,-0.015197710366919637,0.01117727268137969,3.3542526960372925,0.010806223377585411,0.107421875,16.433501958847046,2103.021016856025,135.0
34816,0.0,0.0,0.0,-0.016132346354424953,0.0010846594595932402,3.3691950887441635,0.0011892272159457207,0.126953125,16.54581880569458,2104.217410383907,136.0
35072,0.0,500.0,1.0,-0.023127807769924402,0.0012981533072888851,3.337957888841629,0.010240833275020123,0.1474609375,16.65764617919922,2105.459536281615,137.0
35328,0.0,0.0,0.0,-0.020638379151932895,0.00035453889177006204,3.295582100749016,0.00958266668021679,0.21484375,16.77318000793457,2106.219570963172,138.0
35584,0.0,500.0,1.0,-0.02192550722975284,0.000301651301469974,3.3805818259716034,0.006386603694409132,0.103515625,16.885895013809204,2107.320930924868,139.0
35840,0.0,0.0,0.0,-0.01722913864068687,0.00038082262472016737,3.2631072252988815,-5.19496388733387e-05,0.0703125,17.003220081329346,2107.8360350904754,140.0
36096,0.0,500.0,1.0,-0.022659290581941605,0.00018605470404509106,3.229518949985504,0.02238762704655528,0.1435546875,17.120588064193726,2108.3387944770284,141.0
36352,0.0,0.0,0.0,-0.018209309899248183,9.834114530349325e-05,3.238079458475113,0.0071668182499706745,0.126953125,17.23661208152771,2108.9991367246726,142.0
36608,0.0,500.0,1.0,-0.013540562998969108,0.00015192548107734183,3.3506913483142853,0.001063067466020584,0.0498046875,17.353168964385986,2109.5858672920676,143.0
36864,0.0,0.0,0.0,-0.016518518677912652,0.00016865649058672716,3.3587792217731476,0.0014305650256574154,0.1123046875,17.4686861038208,2110.290366482514,144.0
37120,0.0,500.0,1.0,-0.019629029382485896,0.0001763352365742321,3.452256202697754,0.009988139383494854,0.099609375,17.583220958709717,2111.1035394008904,145.0
37376,0.0,0.0,0.0,-0.013003915548324585,0.00975261616986245,3.3123520612716675,0.0019619017839431763,0.087890625,17.699454069137573,2111.7035505164135,146.0
37632,1.0,500.0,1.0,-0.021921916282735765,0.00024816601808197447,3.3316323906183243,0.006517061498016119,0.1337890625,17.814353942871094,2112.453817897757,147.0
37888,0.0,0.0,0.0,-0.013059803051874042,0.00019260791077613248,3.3654327392578125,0.002650153823196888,0.033203125,17.928895950317383,2113.236649093794,148.0
38144,0.0,500.0,1.0,-0.019311268930323422,0.00022808510993854725,3.3750672936439514,0.0020645882468670607,0.1103515625,18.040059804916382,2114.405407326021,149.0
38400,0.0,0.0,0.0,-0.016907341894693673,0.009723563998704776,3.379702538251877,0.0014250348322093487,0.0673828125,18.15572714805603,2115.035089856567,150.0
38656,0.0,0.0,0.0,-0.014411557465791702,0.0004325341906223912,3.2890598475933075,0.0070130485109984875,0.08984375,18.708739042282104,2066.2001812434664,151.0
38912,0.0,500.0,1.0,-0.01766107848379761,0.0007538519730587723,3.3757313042879105,0.00562627986073494,0.10546875,18.82021999359131,2067.5635042125105,152.0
39168,0.0,0.0,0.0,-0.021145961247384548,0.0002990686753037153,3.2540957182645798,0.005967044271528721,0.0576171875,18.93513011932373,2068.536088908529,153.0
39424,0.0,500.0,1.0,-0.01302805240266025,0.00045295271957002115,3.4084411710500717,0.0025157867930829525,0.109375,19.045853853225708,2069.95182803647,154.0
39680,0.0,0.0,0.0,-0.022910356638021767,0.0004468030847419868,3.339287295937538,-0.003908953629434109,0.09765625,19.160960912704468,2070.8773521734292,155.0
39936,0.0,500.0,1.0,-0.018695849692448974,0.00013741567181568826,3.3863995522260666,-0.0047812797129154205,0.1259765625,19.27509617805481,2071.8962764745193,156.0
40192,0.0,0.0,0.0,-0.01957705186214298,0.00014891099317537737,3.4172826260328293,0.011338082607835531,0.1923828125,19.386975049972534,2073.1444640744476,157.0
40448,0.0,500.0,1.0,-0.023938611382618546,8.301779052999336e-05,3.3823972046375275,0.007298459764569998,0.2060546875,19.502366065979004,2074.004757328379,158.0
40704,0.0,0.0,0.0,-0.016042967792600393,0.00012473862352635479,3.4866378009319305,-0.0077226776629686356,0.083984375,19.613113164901733,2075.346206273926,159.0
40960,0.0,500.0,1.0,-0.021195277222432196,0.00011286931589893356,3.421623259782791,0.015261055435985327,0.1328125,19.72592782974243,2076.454925392213,160.0
41216,0.0,0.0,0.0,-0.01950536307413131,4.8227467232209165e-05,3.4408855736255646,0.010119222570210695,0.06640625,19.83770489692688,2077.6596997561396,161.0
41472,0.0,500.0,1.0,-0.018054034328088164,0.0002592559426375374,3.4106683433055878,0.00358163146302104,0.1201171875,19.94847011566162,2078.9564191912727,162.0
41728,0.0,0.0,0.0,-0.02286037290468812,0.0002842570829670876,3.3683154582977295,0.014151565730571747,0.138671875,20.06162691116333,2079.990829496504,163.0
41984,0.0,500.0,1.0,-0.021621842635795474,0.00023952977790031582,3.323773294687271,0.010614912956953049,0.1357421875,20.17462706565857,2081.029793679088,164.0
42240,0.0,0.0,0.0,-0.023886723909527063,0.00015623118360963417,3.4347562193870544,0.0020105456933379173,0.123046875,20.289271116256714,2081.8884896340774,165.0
42496,0.0,500.0,1.0,-0.024572982627432793,0.00012588556455739308,3.389577805995941,0.0019252197816967964,0.150390625,20.405174016952515,2082.609046347487,166.0
42752,0.0,0.0,0.0,-0.02566602744627744,0.00013231056209406233,3.367765948176384,0.011375772766768932,0.19921875,20.521971940994263,2083.230603907001,167.0
43008,0.0,500.0,1.0,-0.014762192498892546,0.00010019666433436214,3.4457758367061615,0.004630567040294409,0.0595703125,20.63441300392151,2084.285120775011,168.0
43264,0.0,0.0,0.0,-0.020790126407518983,0.010986048611812294,3.3132122606039047,-0.0036335960030555725,0.1201171875,20.749752044677734,2085.0369636632413,169.0
43520,1.0,500.0,1.0,-0.016107713512610644,0.0006148631873656996,3.346850663423538,0.008022722788155079,0.09765625,20.862518072128296,2086.0377376085503,170.0
43776,0.0,0.0,0.0,-0.016186800901778042,0.00016504825907759368,3.2026270925998688,0.006154984701424837,0.1337890625,20.98158311843872,2086.4011906484516,171.0
