step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update
24832,0.0,500.0,1.0,-0.009969676495529711,6.974816528781957e-05,1.3152351677417755,0.003198312595486641,0.033203125,11.614106178283691,2138.089631592263,97.0
25088,0.0,0.0,0.0,-0.004965314059518278,3.552751013558009e-05,1.2984125018119812,-0.0033233220456168056,0.06640625,11.733588933944702,2138.13524073795,98.0
25344,0.0,500.0,1.0,-0.007398904534056783,0.00020006427212138078,1.3828062266111374,0.012324269744567573,0.05859375,11.846918106079102,2139.2905541395644,99.0
25600,0.0,0.0,0.0,-0.002543264301493764,8.239796852649306e-05,1.2497290596365929,0.0013072091387584805,0.0048828125,11.961947202682495,2140.119795400797,100.0
25856,0.0,0.0,0.0,-0.006021644454449415,9.003140576169244e-05,1.2746112495660782,0.0016909418627619743,0.0302734375,12.465006113052368,2074.286989151625,101.0
26112,0.0,500.0,1.0,-0.007905046688392758,0.00013362617346501793,1.3397010192275047,0.009120313567109406,0.138671875,12.581463098526001,2075.43429532128,102.0
26368,0.0,0.0,0.0,-0.007133900071494281,9.315123588748975e-05,1.2039517313241959,-0.003095211577601731,0.130859375,12.699519157409668,2076.2990844905585,103.0
26624,0.0,500.0,1.0,-0.010176333831623197,0.0002044754119197023,1.2436016947031021,0.011025817599147558,0.0791015625,12.809266090393066,2078.495349547619,104.0
26880,0.0,0.0,0.0,-0.005794825847260654,0.00021980207884553238,1.1778809800744057,-0.005387102370150387,0.0322265625,12.918131113052368,2080.7963446694453,105.0
27136,0.0,500.0,1.0,-0.005265987361781299,0.00011261097415626864,1.1365787237882614,0.007675693486817181,0.0830078125,13.030334234237671,2082.525245492106,106.0
27392,0.0,0.0,0.0,-0.005386042525060475,4.390190599679045e-05,1.1193017661571503,-0.0031415901612490416,0.0576171875,13.140891075134277,2084.4857356615826,107.0
27648,0.0,500.0,1.0,-0.013703067554160953,5.0343808197794715e-05,1.1151272132992744,0.00768375804182142,0.0908203125,13.256263256072998,2085.655623000231,108.0
